price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label
25.87,23.906791509020255,22.690340456747652,80.86019486244368,26.15350876093535,21.35949123906465,1.1107266882669435,0.8686705773233624,48.575857193114004,326282.96,195409.3565,0.22076594983455608,28.59518,25.87,27.1635,21.3595,0,2025-01-06 12:00:00,0
26.09,24.10328755578023,22.81895455648304,78.65062669000673,26.435234707333837,21.42876529266616,1.1360588197559025,0.9221482258098704,50.041784813452104,364647.35,202357.3335,0.14961607197059285,28.59518,26.09,27.3945,21.4288,0,2025-01-06 16:00:00,0
25.97,24.28011731237259,22.94213280916998,78.45822250063225,26.68924653210879,21.480753467891212,1.1421616712671288,0.9661509149013222,51.403003318051766,296039.59,200947.9255,0.11423270038319416,28.59518,25.97,27.2685,21.4808,0,2025-01-06 20:00:00,0
25.96,24.422963282622817,23.053421718614295,74.90610955463687,26.88151784366683,21.557482156333176,1.1195680458555017,0.9968343410921582,52.36423322939685,148236.77,196836.69100000002,0.10356414297649509,28.59518,25.96,27.258,21.5575,1,2025-01-07 00:00:00,0
25.78,24.588395350944452,23.175248317884325,77.24798572820217,27.107980058471064,21.642019941528936,1.119421267588777,1.021351726391482,53.39090396177255,98501.37,199890.9465,0.10361102558508963,28.59518,25.78,27.108,21.642,1,2025-01-07 04:00:00,0
26.16,24.71140531752117,23.281317011300626,71.92180810678205,27.243973529283036,21.80402647071696,1.0842131505126993,1.0339240112157255,54.413484125838515,154290.83,207367.34249999997,0.06727548766710183,28.59518,26.16,27.468,21.804,1,2025-01-07 08:00:00,0
25.88,24.707461953947725,23.33577516772021,54.44998364644179,27.238340403519345,21.97365959648066,0.9477485214586494,1.0166889132643102,52.003791066257534,235827.96,237679.49550000002,-0.021066104916254446,28.59518,25.88,27.2383,21.9737,1,2025-01-07 12:00:00,0
24.67,24.61722748214318,23.352411435652755,45.49814825647999,27.197730381749924,22.097269618250078,0.7574386437501026,0.9648388593614687,48.98748572951825,663427.93,249239.4015,-0.08061528215403298,28.59518,24.67,27.1977,22.0973,1,2025-01-07 16:00:00,0
23.76,24.539396293367638,23.369963928372254,45.91903192422476,27.135590683581622,22.261409316418383,0.6028945669841512,0.8924500008860052,46.094317649511325,295765.17,249794.04299999998,-0.07130391453505046,28.59518,23.76,27.1356,22.2614,0,2025-01-07 20:00:00,0
23.8,24.466120455904054,23.385651617455697,45.63439641888157,27.103572840988317,22.353427159011684,0.47254926960929566,0.8084698546306635,43.6981939353647,230003.99,251871.91600000003,-0.10919115201273258,28.59518,23.8,27.1036,22.3534,1,2025-01-08 00:00:00,0
23.77,24.335061364865574,23.374057436379005,39.63691949964444,27.135818030192663,22.271181969807333,0.3107966945194889,0.7089352226084286,40.95951005011211,173794.1,258636.777,-0.12572759272287037,28.59518,23.77,27.1358,22.2712,1,2025-01-08 04:00:00,0
23.09,24.170769806306946,23.34409439965826,36.03662977753373,27.199896365823196,22.134103634176807,0.142235028058586,0.5955951836984601,38.73364814606873,281435.87,267626.2935,-0.14274728019492877,28.59518,23.09,27.1999,22.1341,1,2025-01-08 08:00:00,0
22.61,23.96974411046819,23.293737756534405,32.40459281093199,27.3165638968615,21.905436103138502,-0.035324511511159784,0.46941124465653616,37.30081169022457,246375.84,276696.67600000004,-0.1559890972318493,28.59518,22.61,27.3166,21.9054,1,2025-01-08 12:00:00,0
22.06,23.726911338042648,23.220257844513448,28.77080121424916,27.50215593566961,21.55884406433039,-0.22508968340755686,0.3305110590437176,37.229363298444305,238162.2,305433.65900000004,-0.12480005658187497,28.59518,22.06,27.5022,21.5588,1,2025-01-08 16:00:00,0
21.42,23.548157877276683,23.166522242767822,34.11648623932132,27.608402383222803,21.318597616777197,-0.3368989812362706,0.19702905098771997,37.163018363219784,697687.87,308723.8665,-0.12226181222403674,28.59518,21.42,27.6084,20.9916,1,2025-01-08 20:00:00,1
