price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label,reg_target
1804.79,1792.498240682864,1746.96656907691,60.76826704209223,1822.4840413222148,1777.1879586777852,16.917096064403722,21.39448348247935,39.55362135138511,63071.9581,73436.14580500001,0.14060744658645993,2425.1405000000004,1804.79,1895.0295,1768.6942,0,2025-04-28 08:00:00,0,-0.007774474176852834
1816.2,1789.7155510940197,1747.606311466051,45.550329877400785,1825.1335188416326,1773.1484811583675,12.687651663997485,19.65311711878298,37.300371101894136,95744.5566,77780.20671,0.048140159615177,2425.1405000000004,1816.2,1907.01,1773.1485,0,2025-04-28 12:00:00,1,0.033137108116691655
1763.28,1790.425498608875,1749.549985526206,53.569331294614834,1825.1844111121331,1773.7655888878667,11.932871559245996,18.109068006875585,34.89845399833864,143536.7345,79030.74523500001,0.05558422452282079,2425.1405000000004,1763.28,1851.444,1728.0144,0,2025-04-28 16:00:00,1,0.01813963064150854
1797.17,1791.3259273127917,1751.5237115840018,54.150817001254175,1824.6549396262049,1773.6350603737947,11.421714821230353,16.77159736974654,32.74647353133788,119073.3187,70530.22864,0.015172928546819286,2425.1405000000004,1797.17,1887.0285,1761.2266,0,2025-04-28 20:00:00,1,0.008395004111385147
1799.88,1792.3501247115732,1753.5063111297275,54.64738023154438,1824.649072364109,1773.632927635891,11.066572478668377,15.630592391530909,30.916118406620445,55501.5143,69459.96281999999,0.0012420792368905617,2425.1405000000004,1799.88,1889.874,1763.8824,0,2025-04-29 00:00:00,1,0.010859673266447751
1802.08,1795.146303310471,1756.1809655952284,58.92233039331231,1827.3872948105577,1774.6057051894422,12.228138193428322,14.950101551910393,29.69654935342053,60533.1763,71027.60238,0.07657857830656117,2425.1405000000004,1802.08,1892.184,1766.0384,1,2025-04-29 04:00:00,0,-0.013119541529661742
1821.71,1798.4437982332831,1759.06681008169,60.56594335912589,1831.7513039746202,1773.47069602538,13.64180776261719,14.688442794051753,29.1494990396745,77348.4406,72282.528375,0.08378474355959435,2425.1405000000004,1821.71,1912.7955,1773.4707,1,2025-04-29 08:00:00,0,-0.011400339933434202
1829.77,1800.0196269729704,1761.2598763529963,56.13069204297565,1832.9468597601183,1773.7251402398817,13.414890100156981,14.433732255272798,27.961857067900194,104234.231,75520.475775,0.06741913877974996,2425.1405000000004,1829.77,1921.2585,1773.7251,1,2025-04-29 12:00:00,0,-0.010259009691513518
1814.99,1802.079662499354,1763.6281164960162,57.63615340116365,1834.6203231102825,1775.631676889718,13.615511417601056,14.270088087738449,26.859046665538347,100591.997,72928.943635,0.13749349497855623,2425.1405000000004,1814.99,1905.7395,1775.6317,1,2025-04-29 16:00:00,0,-0.0032662695907556584
1821.65,1801.6730279756061,1764.9685825157803,50.90230981427452,1834.5988917710904,1775.4141082289095,11.715764456423585,13.759223361475478,25.178021554840335,64099.1139,73952.836365,0.09946558282084031,2425.1405000000004,1821.65,1912.7325,1775.4141,1,2025-04-29 20:00:00,0,-0.018394602321713607
1797.81,1802.362263406501,1766.6917753582989,53.61941037649165,1834.2181791927526,1775.3778208072474,10.979315817820861,13.203241852744556,23.617069666335034,73649.4296,74922.889245,0.10373463558881726,2425.1405000000004,1797.81,1887.7005,1761.8538,0,2025-04-30 00:00:00,0,-0.012283640424343956
1808.91,1801.7915716535008,1767.8556273050324,50.2369905786981,1832.2433847916038,1774.9016152083957,9.276863855179954,12.417966253231636,22.1676143412944,47523.1618,74719.493585,0.08475870038333527,2425.1405000000004,1808.91,1899.3555,1772.7318,0,2025-04-30 04:00:00,0,-0.0015364318041383408
1796.37,1803.116183876977,1769.731877214639,54.95413728668794,1832.912185863559,1774.8278141364412,9.379309025701104,11.810234807725532,20.643459525896997,38807.935,70599.3159,0.17913322057612616,2425.1405000000004,1796.37,1886.1885,1760.4426,0,2025-04-30 08:00:00,0,-0.0042462961943052465
1815.7,1799.4613092220268,1769.5361173238691,43.30078732967145,1835.6006257881522,1768.2373742118475,5.28750043820969,10.505687933822363,21.316885105321177,43373.0871,79053.10209999999,0.1223854064885673,2425.1405000000004,1815.7,1906.485,1768.2374,0,2025-04-30 12:00:00,1,0.0259868309212688
1764.74,1798.244994058024,1770.208818605286,48.37852853824799,1835.218681640009,1766.6943183599915,3.772408235038938,9.159031994065678,21.942208857643628,215011.5837,80839.84754,0.15471502477008264,2425.1405000000004,1764.74,1852.977,1729.4452,0,2025-04-30 16:00:00,1,0.03296039044266206
1786.69,1797.803566052498,1771.1265119933141,49.901781633496356,1835.2167094892272,1766.6712905107731,3.0944025689077534,7.946106109034093,21.72651839616202,67778.2644,80591.564705,0.14803349908870506,2425.1405000000004,1786.69,1876.0245,1750.9562,0,2025-04-30 20:00:00,1,0.033106416668060565
1793.61,1798.7737026189266,1772.5721389739685,53.005123879205996,1835.2148859086124,1766.6711140913876,3.6750602086176514,7.091896928950805,21.11295637450842,61029.9557,81666.27926000001,0.13244553833207554,2425.1405000000004,1793.61,1883.2905,1757.7378,0,2025-05-01 00:00:00,1,0.019264487082340017
1807.99,1799.9000166552194,1774.063427641656,53.567332282709366,1836.126168692258,1767.690831307742,4.29631550800741,6.532780644762127,20.543220211544362,54356.6699,81519.12746,0.1458439000732574,2425.1405000000004,1807.99,1898.3895,1767.6908,0,2025-05-01 04:00:00,1,0.015193858389484144
