index,price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,label,reg_target
2024-11-04 00:00:00+00:00,16.98,17.902958858359565,18.704534221994077,30.157029790840582,19.6663407438307,16.487659256169305,-0.6299934524146877,-0.5029987513795042,35.19955062694585,89118.78,147070.00176242544,-0.11167345326849094,17.79698,0,-0.002355712603062376
2024-11-04 04:00:00+00:00,16.68,17.786486586134842,18.625140723092347,27.387210654991406,19.594590413275988,16.323409586724004,-0.6483452684320881,-0.532068054790021,36.18879848849773,81080.53,140785.29016600398,-0.14332834519335452,17.79698,0,0.0005995203836931393
2024-11-04 08:00:00+00:00,16.94,17.70586881602676,18.559056773167157,33.12036358253005,19.469968662648817,16.239031337351186,-0.6345941810561797,-0.5525732800432528,37.18100188238372,81337.36,135123.58253114644,-0.1339273616494741,17.79698,0,-0.028335301062573814
2024-11-04 12:00:00+00:00,16.69,17.609119404976596,18.485760429121388,30.617157429184104,19.404520327544645,16.108479672455353,-0.6365317145245584,-0.569364966939514,37.836644286994805,135375.71,135147.59467103725,-0.14636910583706794,17.79698,0,-0.01917315757938887
2024-11-04 16:00:00+00:00,16.46,17.499679461645492,18.406318843665648,28.484218863157892,19.268242961224125,15.991757038775878,-0.6491433807516422,-0.5853206497019396,38.838744070947655,129497.39,134609.47994046228,-0.1692562375668845,17.79698,0,0.009113001215066741
2024-11-04 20:00:00+00:00,16.37,17.392090941488778,18.326463202737582,27.67185406688985,19.152290955315483,15.869709044684521,-0.6588061576446371,-0.6000177512904792,40.1217378024732,226725.8,143382.46280327538,-0.07046712032960069,17.72282,1,0.03237629810629185
2024-11-05 00:00:00+00:00,16.61,17.317606089918417,18.259150920277285,33.147295963605245,18.96577551854724,15.83322448145276,-0.6397236477158437,-0.6079589305755521,40.927924422853884,87449.2,138055.48539343962,-0.03416947075083924,17.72282,1,0.020469596628537017
2024-11-05 04:00:00+00:00,16.9,17.277834081354758,18.20585088418798,39.142417330865904,18.76250472670268,15.85349527329732,-0.5943487621851311,-0.6052368968974678,40.59509390141233,73984.01,131953.44011787395,-0.020309380867854405,17.72282,1,0.02130177514792917
2024-11-05 08:00:00+00:00,16.95,17.2466117878924,18.1566018299061,40.13914972347896,18.559718497848255,15.891281502151745,-0.5480368289381623,-0.5937968833056068,40.01432919539326,93964.52,128335.44772569547,0.010997615998490808,17.72282,1,0.010029498525073847
2024-11-05 12:00:00+00:00,17.26,17.247886855712174,18.12144097383135,46.039970524068806,18.33517795084316,15.981822049156834,-0.4807777720758537,-0.5711930610596562,37.903602581365924,340949.04,148584.36127562923,0.02186106713448932,17.72282,0,0.0034762456546928574
2024-11-05 16:00:00+00:00,17.12,17.235707155168157,18.082168778779142,43.93368056321019,18.092445163007664,16.08655483699233,-0.43377107200338116,-0.5437086632484012,35.73622208091181,274098.72,160538.1097255693,-0.04362981528886271,17.72282,1,0.11156542056074767
2024-11-05 20:00:00+00:00,17.32,17.243735045152143,18.052279807062312,47.620335390268515,17.959514332852837,16.14548566714716,-0.37604478480126247,-0.5101758875589735,33.723654473347274,81596.13,153019.82594218175,-0.008374015339904693,17.72282,1,0.17090069284064668
2024-11-06 00:00:00+00:00,19.03,17.413855517042414,18.09062177541281,67.37392590352849,18.306947789610064,15.908052210389933,-0.19012196964517258,-0.4461651039762133,33.85917169158141,500205.26,186085.10537625966,0.11782948463605586,17.72282,1,0.09143457698370984
2024-11-06 04:00:00+00:00,20.28,17.68682165827647,18.176479745004468,74.84265523711048,19.025632519400574,15.42036748059943,0.05742578547307531,-0.3454469260863556,35.361984620890546,1291519.37,291364.55914994923,0.17611334155997269,17.88326,1,0.01873767258382638
2024-11-06 08:00:00+00:00,20.77,17.98045769082157,18.27818642167096,77.0595942601485,19.76026840588604,15.009731594113953,0.2898073510446615,-0.21839607066015218,36.94312335775747,713855.61,331601.8020880493,0.21259020125628508,18.009320000000002,1,0.019258545979778628
2024-11-06 12:00:00+00:00,20.66,18.23565219645761,18.37159087572308,75.45212850103152,20.305428512518482,14.762571487481516,0.459795103546103,-0.08275783581890114,38.41132361341961,498916.36,347536.52188918745,0.19125237133239245,18.009320000000002,1,0.02710551790900284
2024-11-06 16:00:00+00:00,21.17,18.515113892033078,18.481332410008452,77.76771634914257,20.91298507283773,14.532014927162269,0.6284203215623805,0.0594777956573552,39.97562550924725,269280.45,340083.56266164576,0.21380007789601915,18.05134,0,0.008502598016060448
2024-11-06 20:00:00+00:00,21.22,18.77272209279183,18.58873113902773,77.98695246719225,21.440928324951695,14.465071675048303,0.7573612152040532,0.1990544795666948,41.48478306179403,229952.86,329594.9243129176,0.2674692927859517,18.08954,0,-0.023562676720075403
2024-11-07 00:00:00+00:00,21.35,19.01817713157356,18.69701619239919,78.57842881361304,21.921505849707994,14.442494150292003,0.8601227562030367,0.33126813489396323,43.027847942784426,207444.16,317961.51818787784,0.2306657219051693,18.18504,0,-0.026229508196721416
2024-11-07 04:00:00+00:00,20.72,19.180255499995123,18.776348890736475,68.91457848951597,22.219217289048867,14.528782710951138,0.8805755560603252,0.4411296191272357,43.266257147334606,137487.96,300773.5602652228,0.21247550499742826,18.18504,1,0.029440154440154416
2024-11-07 08:00:00+00:00,20.79,19.33356449999559,18.855315600903673,69.36539653440224,22.491241524470418,14.63775847552958,0.8921488259649237,0.5313334604947733,43.48763712298834,155645.28,286951.81928758253,0.19059090138236057,18.18504,1,0.0404040404040404
2024-11-07 12:00:00+00:00,21.33,19.523701214281722,18.952362047927057,72.65946040231951,22.79979952033577,14.794200479664237,0.9341261875600892,0.6118920059078365,43.90038354529592,156304.37,274509.20506971754,0.22778185908205728,18.18504,1,0.013595874355368154
2024-11-07 16:00:00+00:00,21.63,19.72430109863584,19.05736745781227,74.31203699670547,23.12025665698024,14.942743343019764,0.9803007450769883,0.685573753741667,44.59254459826146,233349.08,270589.19315831584,0.2360554728350875,18.19268,1,0.01525658807212214
2024-11-07 20:00:00+00:00,21.62,19.904843851146712,19.157862851623552,74.15114449552874,23.366816943811518,15.18918305618848,1.0045081534440499,0.7493606336821436,45.36676928864147,165723.61,260601.99476228576,0.24856483113319092,18.26144,1,0.023589269195189545
2024-11-08 00:00:00+00:00,21.96,20.10057300818036,19.267750582932432,76.04981299937178,23.586153108921124,15.519846891078878,1.0391491924388276,0.8073183454334805,46.505486612346424,302944.43,264634.60764206806,0.23340503529263615,18.50592,1,0.021857923497267777
2024-11-08 04:00:00+00:00,22.13,20.293851769306038,19.379995658111554,76.96103758984292,23.74438775937007,15.937612240629932,1.0680087051277418,0.8594564173723328,47.56286698435816,144717.41,253213.9221523473,0.22480449960781518,18.50592,1,0.031179394487121613
2024-11-08 08:00:00+00:00,22.44,20.498246838895938,19.49999582838169,78.56274488847313,23.895429045305008,16.369570954694993,1.1031777397970828,0.9082006818572829,48.640353399407786,179926.88,246234.20385212376,0.22903358691209463,18.50974,0,0.008467023172905423
2024-11-08 12:00:00+00:00,22.82,20.719366187572515,19.630192070405936,80.36477752011835,24.05670768424301,16.80029231575699,1.1484733910075704,0.9562552236873405,49.892964770598596,374825.92,258481.0339614453,0.2420084253941601,18.67018,0,-0.017528483786152436
2024-11-08 16:00:00+00:00,22.63,20.901331312565606,19.747831597056685,76.88470637478945,24.08749555555262,17.337504444447376,1.1557167258191186,0.9961475241136962,50.40386408690461,281127.31,260637.82215559337,0.24281222308812092,18.67018,0,-0.027839151568714054
2024-11-08 20:00:00+00:00,22.42,21.045966425654594,19.852622514819167,73.11605879880943,24.023940518497117,17.917059481502886,1.1314690055054406,1.0232118203920453,50.878270594903064,131972.01,248383.9352836321,0.24181771489286588,18.67018,0,0.005352363960749216
2024-11-09 00:00:00+00:00,22.0,21.13682676606844,19.936833396590966,66.1339776856993,23.73085828132639,18.69814171867361,1.066072996649936,1.0317840556436235,50.780027779452936,146753.84,238704.87858995286,0.25713041417173205,18.67018,1,0.02363636363636362
2024-11-09 04:00:00+00:00,22.54,21.270462312157164,20.038918361430536,70.08886538952123,23.313308205444706,19.637691794555302,1.045764750433797,1.0345801946016584,50.688802307963535,108284.58,226283.89777186213,0.2618179500688683,18.67018,0,-0.014640638864241273
2024-11-09 08:00:00+00:00,22.52,21.38946590147553,20.136215680590123,69.76391152351155,23.15925147010028,20.140748529899717,1.0163407427096587,1.0309323042232585,50.756027224531685,140496.88,218113.70560311337,0.1999996084561262,18.67018,0,-0.007992895204262865
2024-11-09 12:00:00+00:00,22.21,21.467612006096907,20.2175405558611,64.75265493957542,23.134999549873836,20.358000450126166,0.9569761697894954,1.016141077336506,49.62367001910967,133736.29,210077.76125995972,0.15312881711125817,18.67018,1,0.07158937415578567
2024-11-09 16:00:00+00:00,22.34,21.550696576944823,20.30077425955282,65.8601548653603,23.160297719611563,20.489702280388435,0.9099301235439015,0.9948988865779852,48.22240302872167,154500.74,204784.71161615403,0.13172107307067435,18.67018,1,0.08415398388540729
2024-11-09 20:00:00+00:00,23.8,21.764915950569126,20.437998798393888,75.26141920102341,23.46291323175932,20.501086768240686,0.9791683480119566,0.9917527788647795,48.37998227928688,333232.94,217017.87622413936,0.21901100259403156,18.9987,1,0.047058823529411806
2024-11-10 00:00:00+00:00,24.22,21.998733479086354,20.58631257100589,77.20600159229724,23.85785109597546,20.41114890402454,1.0557604800252527,1.0045543190968742,49.103982907244145,398364.44,234288.97753612607,0.18640939310898177,19.3234,1,0.07514450867052025
2024-11-10 04:00:00+00:00,24.92,22.276949338220987,20.75626109763311,80.02430018259831,24.37317451169843,20.265825488301566,1.1595775580410823,1.035558966885716,49.93290019489259,283802.41,239004.5425326855,0.2424518467878359,19.42654,1,0.03812199036918135
2024-11-10 08:00:00+00:00,26.04,22.635335115533273,20.96346654478475,83.53259660244333,25.118772114633146,19.98922788536686,1.3170458948564345,1.0918563524798597,51.26929413795806,476415.63,261615.12229147734,0.31939957329893315,19.88494,0,-0.036482334869431615
2024-11-10 12:00:00+00:00,25.87,22.943398437863436,21.15587962145986,81.20142883016763,25.61137338999458,20.01162661000542,1.4118481998273644,1.1558547219493607,52.62936071342811,456071.97,280134.8220732414,0.29983269455396133,20.00336,0,-0.004638577502899149
2024-11-10 16:00:00+00:00,25.09,23.14783668187644,21.310158851990845,71.36110322371407,25.832816268705248,20.220183731294757,1.4078118495928749,1.2062461474780637,52.516730141415344,572016.91,307933.1161615041,0.2336433574946356,20.00336,1,0.03029095257074538
2024-11-10 20:00:00+00:00,25.75,23.395661759792972,21.48427026955983,74.20914026611942,26.178014459954035,20.316985540045962,1.441255599698703,1.2532480379221917,50.11820952385714,739555.62,349040.0212889799,0.310999468136496,20.00336,0,0.005825242718446547
2024-11-11 00:00:00+00:00,25.85,23.62940825886031,21.655475357028074,74.62095825870972,26.49842943997055,20.418570560029444,1.4590106107537117,1.2944005524884958,48.34609595454105,285024.91,342943.3440233628,0.28670176867350683,20.00336,1,0.03404255319148932
2024-11-11 04:00:00+00:00,25.9,23.8456550913498,21.821927303811286,74.83730548450154,26.766713147150604,20.578286852849395,1.4602829343922075,1.3275770288692381,46.081936161316676,264117.4,335436.11125923303,0.3122901146583803,20.00336,0,0.0015444015444016487
2024-11-11 08:00:00+00:00,26.73,24.120354606459344,22.01440074287751,78.16485789612648,27.171330658077437,20.650669341922566,1.5108491944008051,1.3642314619755516,44.59176832369792,390701.83,340699.513044068,0.36806973092313117,20.1638,0,-0.018705574261129815
2024-11-11 12:00:00+00:00,25.94,24.29365416774893,22.168345811784274,68.83432402632424,27.368543158576212,20.83445684142379,1.4702290369214914,1.3854309769647397,43.335527243206876,543875.63,360049.61942082347,0.3077184175797688,20.228740000000002,1,0.03585196607555897
2024-11-11 16:00:00+00:00,26.23,24.478068056534745,22.32762636818489,70.23875882038037,27.590078053032332,20.99192194696767,1.4447832834898762,1.397301438269767,42.169017668465195,438942.46,367563.22328550695,0.2646922370050908,20.228740000000002,0,-0.0019062142584826806
2024-11-11 20:00:00+00:00,26.87,24.70587109876953,22.50575866747176,73.11785161558961,27.901926469795058,21.085073530204944,1.4594365161746197,1.4097284538507378,41.258219376545505,417843.05,372351.77821069676,0.2693698775114564,20.228740000000002,0,-0.030517305545217723
2024-11-12 00:00:00+00:00,26.18,24.846264327458147,22.649846562865026,65.73452695799728,28.04230182570466,21.29969817429534,1.3992424789199376,1.4076312588645779,39.83911607487492,457830.11,380492.57171443995,0.2358368589905691,20.228740000000002,0,-0.06799083269671509
2024-11-12 04:00:00+00:00,26.05,24.96090582008118,22.78318591334091,64.41477301273531,28.108392350800244,21.596607649199754,1.325765754815329,1.391258158054728,38.462379552529214,334388.72,376101.7286940171,0.22132212680683502,20.228740000000002,0,-0.08368522072936659
2024-11-12 08:00:00+00:00,24.4,24.907486218168685,22.84659038732754,50.544159237876435,27.96529718657973,21.97970281342027,1.1214661475559922,1.337299755954981,36.883702621722605,947215.56,430493.52215172973,0.17059049221536202,20.228740000000002,0,0.006967213114754169
2024-11-12 12:00:00+00:00,23.87,24.808678006914526,22.886724097628424,47.04022311744843,27.867221349187425,22.21077865081257,0.9063429094176918,1.2511083866475234,35.41778832883075,632768.72,449757.82670870784,0.12553941163908458,20.228740000000002,1,0.0263929618768328
2024-11-12 16:00:00+00:00,24.57,24.785946768160763,22.95273491732927,51.793545279025864,27.736057958496886,22.546942041503115,0.7833108235894812,1.157548874035915,34.056582199716885,450247.5,449804.46226025943,0.162872462726843,20.228740000000002,0,-0.05168905168905167
2024-11-12 20:00:00+00:00,24.5,24.75871374262164,23.01341197939479,51.29771413767111,27.50163042373395,23.01036957626605,0.6724074990962734,1.0605205990479867,32.39085353858002,233989.95,429250.6991878538,0.16228821666817692,20.228740000000002,0,-0.05102040816326531
2024-11-13 00:00:00+00:00,23.3,24.619788624276723,23.024650725300877,43.59320688770665,27.328405097800218,23.27959490219978,0.4821281707999283,0.9448421133983751,31.5125891623454,343816.26,421114.0859318677,0.11144013429274688,20.228740000000002,1,0.025751072961373297
2024-11-13 04:00:00+00:00,23.25,24.489332564821797,23.033487951759664,43.30138218213088,27.39465273292544,23.158347267074557,0.32356598286632376,0.8205868872919649,31.464067602745164,627841.47,440802.4082240708,0.10628104620050802,20.432679999999998,1,0.10838709677419353
2024-11-13 08:00:00+00:00,23.9,24.433205653886386,23.06746881639654,48.159831509770434,27.414858141071146,23.106141858928854,0.24750083866915418,0.7059696775674028,30.700206744054466,343613.51,431546.3226789212,0.1243843541442027,20.605719999999998,0,-0.004184100418409953
2024-11-13 12:00:00+00:00,25.77,24.560519401135302,23.173450431439814,59.035298874473995,27.46234341872698,23.14365658127302,0.3342589070198727,0.6316275234578967,29.581366844534443,1341244.89,518184.28147140495,0.11964210557962157,20.7046,0,-0.0632518432285603
2024-11-13 16:00:00+00:00,23.8,24.48808898197956,23.1980210027559,47.68573213559475,27.417152735101418,22.96484726489858,0.24127153712918314,0.553556326192154,28.542444080694423,527534.73,519074.8003788902,0.035019246342053674,20.75404,0,0.00042016806722680714
2024-11-13 20:00:00+00:00,24.14,24.45493765036246,23.234961355589004,49.49056664907172,27.35273019284048,22.856269807159524,0.19279115858657292,0.4814032926710378,27.135261013832046,330448.1,501110.35272375774,0.06788517859263093,20.865280000000002,1,0.033968516984258505
2024-11-14 00:00:00+00:00,23.81,24.393515016994606,23.257511890663945,47.76800778900217,27.358529119747967,22.722470880252036,0.126286119459607,0.4103798580287517,25.791201216074068,172354.8,469800.30008339987,0.10595323407279629,20.87146,1,0.03443931121377574
2024-11-14 04:00:00+00:00,24.96,24.447465967757026,23.324276130245753,53.80247506811296,27.29613311160802,22.705866888391974,0.1644797655058916,0.3611998395241797,25.359590615442208,280483.7,451770.14769450465,0.05114864858438331,21.0445,0,-0.03846153846153849
2024-11-14 08:00:00+00:00,24.63,24.46485016130398,23.375480987883176,51.94778987832677,27.20630095088881,22.673699049111185,0.16620436265889538,0.3222007441511229,25.343880254278876,276606.97,435087.94029502803,0.036344269698554664,22.08274,0,-0.021112464474218415
2024-11-14 12:00:00+00:00,24.0,24.420578717370265,23.399971929534818,48.5097694519726,27.101639093873796,22.5883609061262,0.115405065697189,0.28084160846033607,24.754960999737854,343135.59,426330.57360026345,0.0006450962786867357,22.521520000000002,0,-0.030416666666666686
2024-11-14 16:00:00+00:00,24.11,24.39099979190643,23.427816167592276,49.14266464668845,26.81665926864044,22.611340731359558,0.08306481804118704,0.24128625037650628,24.208107406235477,235307.65,408137.9142097621,-0.03848289573872683,22.8985,0,-0.03401078390709251
2024-11-14 20:00:00+00:00,23.27,24.28423790696296,23.421627298274935,44.63120706057045,26.693862013475105,22.46713798652489,-0.010228137450457808,0.19098337281111347,22.85937830980642,254407.11,393496.88523740385,-0.0266169959141386,23.04064,0,-0.003867640739149113
2024-11-15 00:00:00+00:00,23.29,24.189548582490296,23.416465443440625,44.761235253996105,26.475256841545924,22.39174315845408,-0.08160890728065695,0.1364649167927594,21.539712952011147,190820.27,374194.3504528892,-0.0136741747194966,23.04064,1,0.030055817947616973
