price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label,reg_target
24.89,23.865193724740035,22.08616169023746,66.41880558638536,25.51540605489914,22.90759394510086,0.7284303583994891,0.7972530309452226,31.926571013452918,1216016.05,1832250.8200000003,0.06563483871768803,15.269239999999998,15.2692,25.5154,14.9639,0,2024-12-06 20:00:00,0,-0.03440278314650176
25.87,24.125651465240985,22.26317495728697,69.44781372160965,25.995363950731736,22.656636049268265,0.8625883106299845,0.810320086882175,31.981771882815178,2165820.15,1832758.1405000002,0.07214995238386497,15.269239999999998,15.2692,25.9954,14.9639,0,2024-12-07 00:00:00,0,-0.06879699248120308
26.6,24.244160849503746,22.385011233471797,59.67994817949397,26.115468052443358,22.664531947556636,0.8597480930256189,0.8202056881108639,32.033029832937274,2221112.73,1821265.527,0.08153133795975004,15.269239999999998,15.2692,26.1155,14.9639,0,2024-12-07 04:00:00,0,-0.022861647615293725
25.37,24.309478863836723,22.48481471451212,56.61244343825619,26.16753755014231,22.705462449857688,0.8126254371472612,0.8186896379181434,31.339755296962696,1840105.42,1777741.8665,0.08289174795023688,15.269239999999998,15.2692,26.1675,14.9639,0,2024-12-07 08:00:00,0,-0.004813477737665503
24.93,24.373338019661798,22.582665117864586,56.88365037996502,26.21020462453678,22.715795375463223,0.770433892659689,0.8090384888664526,30.69600037070059,1041333.52,1748518.334,0.06071153181374478,15.269239999999998,15.2692,26.2102,14.9639,0,2024-12-07 12:00:00,1,0.01441152922337868
24.98,24.41111535112258,22.668442956379703,55.31960744109609,26.22228410031117,22.71971589968883,0.7118458291134786,0.7895999569158578,29.580422072559593,672079.18,1689314.109,0.0586686871911277,15.269239999999998,15.2692,26.2223,14.9639,0,2024-12-07 16:00:00,1,0.07468712151796533
24.77,24.44719960339662,22.751641271815796,55.445253991594576,26.15463196978869,22.731368030211314,0.6594267385389401,0.7635653132404744,28.54452793857152,653530.39,1460535.5595,0.06453110769829211,15.269239999999998,15.2692,26.1546,14.9639,0,2024-12-07 20:00:00,1,0.05808793868495366
24.79,24.481752022120748,22.832361221940666,55.57977775245543,26.142591979344036,22.731408020655966,0.6124382574501865,0.733339902082417,27.65297910621739,445643.18,1366388.516,0.04350772486481216,15.269239999999998,15.2692,26.1426,14.9639,1,2024-12-08 00:00:00,1,0.045546150745667174
24.81,24.563489924775915,22.930699997550835,59.10364984288432,26.240919202377032,22.760080797622965,0.6109237693327856,0.7088566755324908,27.38740323462894,413069.62,1349036.0019999999,0.10122638212333385,15.269239999999998,15.2692,26.2409,14.9639,1,2024-12-08 04:00:00,1,0.029597474348855565
25.34,24.75934802717821,23.07537842901943,66.09848252458754,26.56708481138934,22.73791518861066,0.7048833724392907,0.7080620149138508,28.13742070610187,1443095.27,1372711.245,0.17134790964553284,15.269239999999998,15.2692,26.5671,14.9639,1,2024-12-08 08:00:00,0,0.0
26.62,24.899410119827905,23.199089078861807,62.58603733848551,26.768312741234233,22.768687258765766,0.7393544760419424,0.7143205071394692,29.172715655948796,2630024.27,1465281.8385,0.089717899502154,15.464060000000002,15.4641,26.7683,15.1548,1,2024-12-08 12:00:00,0,-0.0011437285550896354
26.23,24.998513917939533,23.30657578165154,60.03148261804655,26.900092862018436,22.807907137981562,0.7348021557757392,0.7184168368667232,29.399689327145648,2956496.96,1461442.368,0.06121784123045311,15.464060000000002,15.4641,26.9001,15.1548,1,2024-12-08 16:00:00,0,-0.050886661526599854
25.94,25.102464973373863,23.415729672567167,60.9200086546829,27.04025034312035,22.85074965687965,0.7348275213133171,0.721698973756042,29.854854013539637,1025869.15,1404349.4465,0.07757161380172682,15.464060000000002,15.4641,27.0403,15.1548,1,2024-12-08 20:00:00,0,-0.06554235339210429
26.09,25.24699211876683,23.541387332466492,63.96797446100327,27.22370505817785,22.961294941822146,0.7687524940699575,0.7311096778188251,30.745536474671475,953483.64,1489583.8885,0.10850971095373325,15.464060000000002,15.4641,27.2237,15.1548,0,2024-12-09 00:00:00,0,-0.11081893313298269
26.62,25.337754774122367,23.645646652761926,59.975970012726165,27.229857677518183,23.260142322481812,0.7530669029924546,0.7355011228535511,31.161522953071447,2965700.13,1515283.4949999999,0.08676850027172628,15.464060000000002,15.4641,27.2299,15.1548,0,2024-12-09 04:00:00,0,-0.15076335877862593
26.2,25.269397176586907,23.683856587947734,47.87256436107766,27.20138135667878,23.34961864332122,0.606155777185382,0.7096320537199173,30.133823950610005,2502539.57,1545103.1245,-0.010882543008868224,15.464060000000002,15.4641,27.2014,15.1548,0,2024-12-09 08:00:00,0,-0.12185215272136474
24.62,25.18469268357863,23.711156329596843,46.342708348531346,27.15441833243194,23.456581667568063,0.4650014105025093,0.6607059250764358,28.92476581808407,2060964.53,1611396.7210000001,-0.04523762920375747,15.464060000000002,15.4641,27.1544,15.1548,0,2024-12-09 12:00:00,0,-0.05332239540607058
24.38,25.040436237523522,23.709542355887166,42.06047947405609,27.09638571866329,23.552614281336712,0.2924730444631969,0.587059348953788,27.085817748998746,2107665.31,1643183.378,-0.07071366527680813,15.464060000000002,15.4641,27.0964,15.1548,0,2024-12-09 16:00:00,0,-0.02027883396704691
23.67,24.774680405378426,23.652305400754337,35.078961355900816,27.37539703559032,23.12160296440968,0.040691868284667976,0.477785852819964,27.679933571630205,1700090.54,1943046.2454999997,-0.023857010064917267,15.464060000000002,15.4641,27.3754,15.1548,0,2024-12-09 20:00:00,0,-0.042247191011236016
22.25,24.47423465248524,23.572607149744364,32.50136923115008,27.735332054668408,22.434667945331594,-0.2072927212373692,0.34077013800849737,28.23161254978799,7846285.3,2019313.2075000003,-0.04989422554868903,15.464060000000002,15.4641,27.7353,15.1548,0,2024-12-10 00:00:00,0,-0.008788159111933454
21.62,24.341450399867597,23.55328922230341,42.96140722919245,27.707234780894577,22.18376521910542,-0.28275309512229896,0.2160654913823381,28.07255890396317,2741355.29,2033874.2979999997,-0.051279422683884586,15.464060000000002,15.4641,27.7072,15.1548,0,2024-12-10 04:00:00,0,-0.04159445407279018
23.08,24.231788457023065,23.53904258613465,43.6696872224883,27.528140025498665,22.021859974501332,-0.32987728440397035,0.10687693622507642,27.591671574693546,2457041.96,2019437.9079999998,-0.0934351460319565,15.464060000000002,15.4641,27.5281,15.1548,0,2024-12-10 08:00:00,0,-0.03234152652005175
23.19,23.953522889687534,23.45162915138427,35.54564123828035,27.693759760135737,21.45024023986426,-0.5130101702012446,-0.017100485060187784,27.899315771234352,1932384.93,2075820.7094999999,-0.12208828620027955,15.464060000000002,15.4641,27.6938,15.1548,0,2024-12-10 12:00:00,1,0.04270295635851714
