price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label
91719.9,90135.94992218069,87178.28867556564,53.23124595618893,92216.35463623717,88509.91436376283,798.8553443150304,1025.6883520655601,18.722899147420446,6378.66485,5230.0177895,-0.03463032960003558,65909.47448,65909.4745,92216.3546,64591.285,0,2024-11-18 08:00:00,1
90275.13,90342.95564387777,87379.51304122973,60.90360349549753,92165.71092215815,89030.30907784184,884.7902754987881,997.5087367522058,17.43668946297779,6488.59666,5529.517635,0.07446242814780972,65909.47448,65909.4745,92165.7109,64591.285,0,2024-11-18 12:00:00,0
92309.51,90368.22272541322,87506.13056902465,53.064005293693135,92159.0503862793,89123.6706137207,806.3228822610108,959.2715658539669,16.242351898852466,12873.97296,5695.234523,-0.015550750754791993,65909.47448,65909.4745,92159.0504,64591.285,0,2024-11-18 16:00:00,1
90608.26,90377.35198965957,87622.12858592565,52.44783613507139,91884.43158395006,89600.15641604993,724.1551766500925,912.248288013192,15.133324160736093,9954.79626,5479.881805,-0.008699779729162532,65909.47448,65909.4745,91884.4316,64591.285,0,2024-11-18 20:00:00,1
90464.08,90477.41370493008,87771.37844530112,56.116608506547266,91961.38916187524,89628.20983812475,728.4201916085003,875.4826687322537,14.103512689628031,7596.77123,5225.0030475,-0.03226347844607641,65909.47448,65909.4745,91961.3892,64591.285,1,2024-11-19 00:00:00,1
91428.0,90586.23239969864,87922.30517293637,56.83108695908746,92041.73899231234,89606.65400768764,738.7776797769475,848.1416709411925,13.611039839954843,3575.26612,5029.976913500001,-0.02779222574224981,65909.47448,65909.4745,92041.739,64591.285,1,2024-11-19 04:00:00,1
91620.01,90687.73598067972,88068.56849948788,56.956903854471015,92101.67755027067,89586.71444972932,741.0269063502201,826.718718022998,13.110375338460049,3893.80469,5004.0265500000005,-0.017560873997469716,65909.47448,65909.4745,92101.6776,64591.285,1,2024-11-19 08:00:00,0
91652.02,90850.04588728165,88238.11444068444,59.86872021916265,92332.4218341604,89483.41616583959,793.3733157013339,820.0496375586653,13.43472522513763,3730.94665,5543.794205,0.07757919456609146,65909.47448,65909.4745,92332.4218,64591.285,1,2024-11-19 12:00:00,0
92391.99,91076.50532658817,88433.79112928506,62.92021214171883,92757.13180879127,89264.52419120875,892.0240544727276,834.4445209414778,14.590141338405061,13823.62822,5917.6979215,0.10883362482912576,66153.90482,66153.9048,92757.1318,64830.8267,1,2024-11-19 16:00:00,0
93227.87,91194.05624786549,88585.83030068564,57.733358330692184,92918.9838850476,89281.63111495243,885.9916241144383,844.7539415760699,14.70253902216564,11450.7773,6005.8692869999995,0.11199540358980045,66153.90482,66153.9048,92918.9839,64830.8267,1,2024-11-19 20:00:00,1
92310.79,91274.6213671164,88721.28754379602,56.258573484500126,93011.52490324549,89283.06509675454,849.5663111657341,845.7164154940028,14.80690829994332,7185.62384,6037.361427,0.10270232257885732,66153.90482,66153.9048,93011.5249,64830.8267,1,2024-11-20 00:00:00,1
92039.99,91424.69361786722,88883.21273815696,59.58568363264459,93245.76805182049,89275.1679481795,875.9927889276878,851.7716901807398,15.258216823939765,4096.22399,6082.3019965,0.13789001805375323,66153.90482,66153.9048,93245.7681,64830.8267,1,2024-11-20 04:00:00,1
92850.38,91618.02279711796,89062.484787641,61.912077099389144,93564.72755732706,89276.88744267296,934.918345135171,868.4010211716261,16.284051768479067,3477.17855,6145.603241999999,0.15767794914893493,66153.90482,66153.9048,93564.7276,64830.8267,0,2024-11-20 08:00:00,1
93454.65,91915.35110215434,89285.13126655706,66.34926123025929,94174.4529211184,89086.07907888161,1072.9634009087458,909.3134971190501,17.934225289964953,6216.74888,6632.0246816,0.23151009394688143,66498.51084,66498.5108,94174.4529,65168.5406,0,2024-11-20 12:00:00,1
94739.97,92113.88909242535,89470.02807963325,61.87978637481526,94499.2133612688,89092.8996387312,1109.861910122694,949.423179719779,19.24093339199261,12702.544432,6973.6252676,0.23780182981250517,66507.81254,66507.8125,94499.2134,65177.6563,0,2024-11-20 16:00:00,1
94000.0,92320.81013124199,89658.91168435353,62.92145417405534,94810.48899879925,89184.27900120076,1148.9824867418938,989.335041124202,20.45430520101829,10761.1069,7012.754358100001,0.2591128904635687,66507.81254,66507.8125,94810.489,65177.6563,0,2024-11-20 20:00:00,1
94286.56,92651.98249969514,89899.66495163378,67.90368249957953,95400.92661037816,89169.25338962184,1287.1189785462047,1048.8918286086027,22.32165004962858,4949.39596,7324.087651849999,0.30932571468117526,66917.32800000001,66917.328,95400.9266,65578.9814,0,2024-11-21 00:00:00,1
95798.12,93057.69940448608,90174.65887509912,70.99649128871656,96146.7563401703,89129.02565982971,1469.5348740789777,1133.0204377026778,24.84651070546632,9339.057505,7748.3760668,0.28366331052768307,67661.464,67661.464,96146.7563,66308.2347,0,2024-11-21 04:00:00,1
96912.01,93526.01279453503,90480.55421333053,73.60989472475129,97089.72440084626,88916.69859915375,1680.5025999342324,1242.5168701489888,27.36507180575766,13220.183819,8088.209492300001,0.29124565734944796,67865.01652,67865.0165,97089.7244,66507.7162,0,2024-11-21 08:00:00,1
97974.99,93825.63062362693,90723.3560088862,65.78492003373981,97588.67067862593,88912.96232137407,1722.6974552346946,1338.5529871661302,28.381288790536388,10048.90103,8611.782198800001,0.24091037437097887,67865.01652,67865.0165,97588.6707,66507.7162,0,2024-11-21 12:00:00,1
96672.0,94206.98294518626,91002.04126343969,68.94413233155662,98174.84392916708,89082.25907083292,1828.4867298406316,1436.5397357010306,29.64027178529213,16850.11898,8937.84142245,0.27149587024002886,68095.416,68095.416,98174.8439,66733.5077,0,2024-11-21 16:00:00,1
97829.83,94598.42456945423,91288.90709624598,70.19159449443785,98864.15457780483,88993.70942219517,1929.4047457872657,1535.1127377182777,30.809327423279605,13009.781133,8632.15867495,0.23214280341642957,68095.416,68095.416,98864.1546,66733.5077,0,2024-11-21 20:00:00,0
98317.12,95002.05080093478,91584.89113168731,71.50539308296624,99467.80485173801,89212.88314826199,2027.9160717194172,1633.6734045185058,32.14199196595277,6760.31801,8511.0426071,0.272371478674112,68214.59618000001,68214.5962,99467.8049,66850.3043,0,2024-11-22 00:00:00,0
98836.5,95399.35072465528,91882.49147946428,72.35723413895182,99991.1352981193,89560.51470188069,2108.8863006210013,1728.715983739005,33.4305906204087,7532.474903,8462.8473256,0.32433983971362507,68260.43618,68260.4362,99991.1353,66895.2275,0,2024-11-22 04:00:00,0
99173.7,95729.92494135478,92156.52632340687,70.32076583908525,100416.44103316846,89879.44696683154,2124.0951545966527,1807.7918179105345,34.23643461699738,6632.8656,8598.6214211,0.31087372916163064,68260.43618,68260.4362,100416.441,66895.2275,0,2024-11-22 08:00:00,0
98870.38,96009.36066122574,92411.72136954778,68.89986006009417,100719.73633226761,90280.5506677324,2095.3413489696395,1865.3017241223556,33.67734571023506,6290.74803,8967.1279621,0.3412540278812783,68260.43618,68260.4362,100719.7363,66895.2275,0,2024-11-22 12:00:00,0
98664.0,96301.777741109,92673.21229623219,70.20588383357803,100999.25125697812,90743.80774302188,2082.099349131153,1908.661249124115,33.54435934120608,11263.93551,9257.6334401,0.339646080489123,68324.61981999999,68324.6198,100999.2513,66958.1274,0,2024-11-22 16:00:00,0
99079.74,96548.4655752891,92917.08632383092,68.80080102850906,101223.87905281574,91169.18094718426,2033.0205247661797,1933.5331042525281,33.42087199853632,9541.05621,8812.8634786,0.30651765147303345,68324.61981999999,68324.6198,101223.8791,66958.1274,0,2024-11-22 20:00:00,0
98892.0,96750.19933002348,93142.5601934846,67.06589086058634,101411.76474432254,91525.17525567746,1953.42508659116,1937.5115007202546,33.02015034770446,4928.22899,8436.2403136,0.3093916556706949,68324.61981999999,68324.6198,101411.7647,66958.1274,0,2024-11-23 00:00:00,0
98666.67,96922.64225097361,93355.04214668128,66.22136097310123,101413.88576041439,92148.06023958561,1860.3612522763578,1922.0814510314754,32.628531843400744,3918.314,8244.9781556,0.32325217128246136,68324.61981999999,68324.6198,101413.8858,66958.1274,0,2024-11-23 04:00:00,0
98560.85,97066.19917945232,93554.05970955653,65.12913505365619,101236.17452424107,92964.77147575893,1755.808319382675,1888.8268247017154,32.26488608940444,3360.38068,8199.0045086,0.3168623827679236,68324.61981999999,68324.6198,101236.1745,66958.1274,0,2024-11-23 08:00:00,0
98429.99,97193.22782902828,93744.09658369157,64.86508903218382,101055.0643137085,93700.8436862915,1651.4920520798478,1841.359870177342,32.10745557143107,3176.75105,8232.080072100001,0.2693619690127093,68324.61981999999,68324.6198,101055.0643,66958.1274,0,2024-11-23 12:00:00,0
98400.0,97222.82517864463,93891.54377648799,57.38024213311766,100786.9589734277,94373.8840265723,1479.466577103798,1768.9812115626332,30.556256813051707,4138.68982,8295.5818416,0.2151818118693261,68324.61981999999,68324.6198,100786.959,66958.1274,1,2024-11-23 16:00:00,0
97504.0,97265.64182829752,94039.81264799827,58.35293354106726,100656.88090943609,94797.20509056389,1341.2623835800623,1683.4374459661192,28.88154683157332,7486.78427,7794.300812500001,0.15868530992344404,68324.61981999999,68324.6198,100656.8809,66958.1274,1,2024-11-23 20:00:00,0
97672.4,97354.63784465013,94202.96117160619,61.33114228969108,100319.09091643717,95555.00508356282,1259.793429866826,1598.7086427462607,27.861357781290486,2676.92385,7455.7245365,0.1707235475902416,68324.61981999999,68324.6198,100319.0909,66958.1274,1,2024-11-24 00:00:00,0
98200.1,97457.1532880168,94368.76857664125,62.591956989816595,99843.08253932728,96445.4624606727,1200.0312190673721,1518.973158010483,26.914039377456426,3989.58138,7387.422246,0.18835740117027977,68324.61981999999,68324.6198,99843.0825,66958.1274,1,2024-11-24 04:00:00,0
98431.05,97440.28440344377,94482.93569128278,53.269723981865326,99601.29666278348,96835.43933721652,1047.7141454317025,1424.721355494727,25.236845997140467,3583.35015,7100.81545675,0.11394973521827675,68324.61981999999,68324.6198,99601.2967,66958.1274,1,2024-11-24 08:00:00,0
97280.03,97293.73446025865,94538.56605633051,44.6858002850426,99790.96731361501,96544.71868638501,806.4702370797459,1301.071131811731,24.53132247447084,3606.92172,6908.9222263,0.041232890000301926,68324.61981999999,68324.6198,99790.9673,66958.1274,0,2024-11-24 12:00:00,1
95901.51,97200.99974975783,94608.42699529795,47.454151958038764,99896.88775321167,96273.30124678834,641.6563460680336,1169.1881746629915,24.018705283812476,9382.31921,6689.6206548,0.011116829899940414,68324.61981999999,68324.6198,99896.8878,66958.1274,0,2024-11-24 16:00:00,1
96320.02,97267.57501168567,94737.50985822745,56.338485418521735,99842.07775443023,96450.91524556976,631.2578121293191,1061.6021021562572,22.735151904426456,5662.8696,6095.9115218,0.061777792384625684,68324.61981999999,68324.6198,99842.0778,66958.1274,0,2024-11-24 20:00:00,0
97900.04,97327.69167723942,94861.48202064991,56.33043583629814,99843.21503119532,96456.67496880467,615.8180740049283,972.4452965259915,21.54328090928229,4975.93632,5637.33563315,0.07517762131552219,68324.61981999999,68324.6198,99843.215,66958.1274,0,2024-11-25 00:00:00,0
97898.8,97396.22961274043,94986.41762768326,57.12078932295307,99828.48190025693,96444.43009974308,608.5528880213824,899.6668148250698,20.735598317196526,3838.26336,5560.8555151499995,0.06894861296216344,68324.61981999999,68324.6198,99828.4819,66958.1274,1,2024-11-25 04:00:00,0
98047.34,97471.64488771753,95111.9734069898,57.898344744848245,99765.74190772168,96442.32909227832,607.1536353217671,841.1641789244093,20.419712339382727,5230.71565,5444.0183345,0.029030847039388456,68324.61981999999,68324.6198,99765.7419,66958.1274,1,2024-11-25 08:00:00,0
98188.09,97331.54156507776,95146.81994004903,44.41721725486633,99766.54994118163,96124.20705881839,424.6344073055807,757.8582246006437,20.52795807905713,5195.73129,5829.649469999999,-0.02592341262411656,68324.61981999999,68324.6198,99766.5499,66958.1274,1,2024-11-25 12:00:00,0
