index,price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,label,reg_target
2025-04-06 03:00:00+00:00,17.39,17.830746206878747,18.040614412777384,27.46311793700474,18.382617861252125,17.417382138747872,-0.15554254258207934,-0.10630721392820794,24.330960103549383,60190.87,73403.21608720969,-0.2778014419100477,17.8739,0,-0.010925819436457807
2025-04-06 04:00:00+00:00,17.41,17.790675139556964,18.015884435805724,28.74399917788665,18.367154714770898,17.3538452852291,-0.16940505535091432,-0.11892678221274922,26.548507403197615,44527.12,70653.11169795162,-0.2544139270322285,17.85536,0,-0.0034462952326248545
2025-04-06 05:00:00+00:00,17.49,17.762039411980112,17.99526151675452,33.78105661154585,18.303805115484135,17.334194884515863,-0.17195369008033268,-0.12953216378626592,27.95705501717477,58617.24,69506.8382029086,-0.21969272789000707,17.85536,0,-0.01029159519725556
2025-04-06 06:00:00+00:00,17.25,17.713273753696292,17.966035574921012,27.500454650843082,18.26670231601587,17.26929768398413,-0.1911361966053171,-0.14185297035007616,29.630374440067282,65640.25,69138.5917073935,-0.25319021162037,17.82446,0,-0.0017391304347826747
2025-04-06 07:00:00+00:00,17.2,17.66439053905855,17.935994964139798,26.399262075720728,18.223795234321475,17.208204765678527,-0.20797563964790555,-0.15507750420964206,31.38540871646588,64037.43,68652.76678287983,-0.2761510809143249,17.78738,0,-0.0005813953488370936
2025-04-06 08:00:00+00:00,17.35,17.634448582957738,17.913014769467647,34.83019716758007,18.178030779832042,17.178969220167964,-0.20683303075366055,-0.16542860951844576,32.26756539983103,59677.02,67797.9337559389,-0.21318233754120283,17.768839999999997,0,-0.014985590778098072
2025-04-06 09:00:00+00:00,17.31,17.603548717914144,17.88936713144931,33.720904337472845,18.160721631717767,17.136278368282237,-0.20677163597038017,-0.17369721480883266,33.08671089152724,28402.99,64046.034350611386,-0.17556241072870485,17.768839999999997,0,-0.02368573079145004
2025-04-06 10:00:00+00:00,17.22,17.567020268588987,17.863117440019924,31.305044158981673,18.13329876507571,17.088701234924283,-0.2115466499040437,-0.18126710182787487,34.17902759531395,32991.44,61088.45393626745,-0.19137235536251854,17.71154,0,-0.0029036004645759095
2025-04-06 11:00:00+00:00,17.19,17.531113576342417,17.836720677666204,30.520129600816617,18.11879940828335,17.037200591716648,-0.21527013204689638,-0.18806770787167917,35.49428797402546,46250.88,59675.35165662293,-0.18207453830109024,17.67918,0,0.006980802792320968
2025-04-06 12:00:00+00:00,17.09,17.4891027595479,17.80743751383616,27.999964608213332,18.10198845458822,16.976011545411783,-0.22371137723521173,-0.1951964417443857,36.89195109541994,77221.15,61346.38007027789,-0.20755330783418585,17.59862,0,0.0023405500292568255
2025-04-06 13:00:00+00:00,16.9,17.432997734829055,17.77185172897984,23.952909174524606,18.09828576469372,16.88371423530628,-0.24293216617494195,-0.20474358663049697,38.753693795761215,154452.4,70213.62006358476,-0.26132829758467435,17.4812,0,-0.012426035502958422
2025-04-06 14:00:00+00:00,17.17,17.407950331512,17.748249700392396,37.72734706610143,18.03388389400776,16.869116105992244,-0.23368426957587118,-0.2105317232195718,40.03659963491157,87795.07,71888.04386705288,-0.2079886036240721,17.46266,0,-0.049504950495049584
