index,price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,label,reg_target
2025-05-07 14:00:00+00:00,13.67,13.779360746560563,13.760378861878024,44.87737765171977,14.116083321933578,13.506916678066423,0.044903599979274844,0.06880552683130668,16.947205985912046,69156.84,82367.27229758885,0.0653384452322989,13.53998,0,-0.0029261155815654095
2025-05-07 15:00:00+00:00,13.59,13.761326389745271,13.753697337882809,41.06664225465077,14.117841829239191,13.503158170760807,0.024381003997548945,0.059920622264555135,17.9454816318031,45994.94,78903.24065019943,0.08159509361884441,13.53998,0,-0.00220750551876375
2025-05-07 16:00:00+00:00,13.61,13.746914352626675,13.748062148161914,42.38383806057831,14.102526222574248,13.530473777425751,0.009619642427848518,0.04986042629721381,19.32728183729873,59983.1,77101.32249303759,0.12449750278791755,13.53998,0,0.0029390154298310745
2025-05-07 17:00:00+00:00,13.57,13.73006536666223,13.74107931882223,40.437201291514114,14.078820249394164,13.567179750605833,-0.005246035638760915,0.03883913391001887,20.296271852032675,67896.49,76224.67177941496,0.11499546274901759,13.53998,1,0.011053795136330166
2025-05-07 18:00:00+00:00,13.63,13.720535331742017,13.736723267103713,44.55109932733854,14.08437779147588,13.552622208524113,-0.012046825740647193,0.02866194197988566,20.679988386378437,158994.78,84107.53922899449,0.07175359840271545,13.53998,1,0.015407190022010202
2025-05-07 19:00:00+00:00,13.56,13.705246252528491,13.729792942903567,40.99374220535494,14.094254220748532,13.516745779251465,-0.022821839914596964,0.018365185600989133,21.036296596842362,81083.11,83819.49835004263,0.019362366612878712,13.53998,1,0.019174041297935086
2025-05-07 20:00:00+00:00,13.65,13.699984704668635,13.726663807887741,46.86801651533152,14.078838342923886,13.502161657076114,-0.02382423745926232,0.009927300988938842,21.36715422084458,56601.58,81227.31565003857,-0.0010091204833064676,13.53998,1,0.023443223443223464
2025-05-07 21:00:00+00:00,13.72,13.701890923271622,13.726402482088222,50.95750440275889,14.047396389069736,13.504603610930264,-0.018754044795290525,0.004191031832092969,20.416547749316447,45862.91,77859.27701670157,0.020946097861910474,13.53998,1,0.02478134110787171
2025-05-07 22:00:00+00:00,13.84,13.715044168674323,13.730857286712213,57.059204676753865,14.042879155012232,13.50512084498777,-0.004995300744653264,0.0023537653167437222,19.167363844352497,74456.37,77535.19063415857,0.12984513126129182,13.53998,1,0.02890173410404627
2025-05-07 23:00:00+00:00,13.82,13.725039962133911,13.734353079390168,55.81283794661545,14.02875180114668,13.50824819885332,0.004245826938833019,0.002732177641161582,18.404999369025546,50384.85,74949.44390709585,0.0882971517166679,13.53998,1,0.049204052098408085
2025-05-08 00:00:00+00:00,13.97,13.748369489549729,13.74359413510036,62.43953401296633,14.032671047039926,13.506328952960072,0.023403453164482002,0.0068664327458256656,18.21719724092616,72474.16,74713.70258261054,0.13036753675415552,13.53998,1,0.03793843951324261
2025-05-08 01:00:00+00:00,14.06,13.778048585783088,13.756002208233678,65.75771181901399,14.070516780926836,13.48948321907316,0.04532577054167852,0.014558300304996238,18.81339699064066,160707.13,82903.55281283811,0.1741727219863185,13.547619999999998,1,0.029160739687055487
2025-05-08 02:00:00+00:00,14.24,13.82204395856565,13.774982513793143,71.23163334194048,14.15340083593,13.447599164069999,0.0763438166857302,0.026915403581143034,20.307292712070996,230901.45,96998.59064018686,0.21446843031971422,13.6202,1,0.02317415730337079
2025-05-08 03:00:00+00:00,14.5,13.886611200607017,13.803414572075765,76.96077099086295,14.293538480645138,13.36446151935486,0.12051643042610571,0.045635608950135576,22.45152914708038,218812.67,108599.93153159763,0.2856158608023734,13.70042,1,0.013103448275862035
